datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,41,0,1,-18.211,-43.881,10.5
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,41,0,1,-17.968,-45.083,8.4
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MARAVILHAS,Cerrado,42,0,0.8,-19.47,-44.655,16.9
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ITURAMA,Mata Atlantica,5,0,1,-19.724,-50.45,118.7
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MARAVILHAS,Cerrado,42,0,1,-19.468,-44.642,11.3
2020/07/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MARAVILHAS,Cerrado,42,0,0.8,-19.459,-44.656,16.3
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,TIROS,Cerrado,41,0,1,-18.937,-45.897,11.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DA PRATA,Cerrado,38,0,1,-20.056,-45.536,17
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DA UNIAO,Mata Atlantica,10,0,1,-21.085,-46.61,18.7
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DA UNIAO,Mata Atlantica,10,0,1,-21.085,-46.605,28.1
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DA UNIAO,Mata Atlantica,10,0,1,-21.083,-46.595,11.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,RESSAQUINHA,Mata Atlantica,19,0,1,-21.082,-43.801,15.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO PARAISO,Cerrado,10,0,1,-20.881,-46.889,15
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO PARAISO,Cerrado,10,0,1,-20.87,-46.892,16.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,0.8,-19.928,-47.263,19.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BELO HORIZONTE,Cerrado,11,0,1,-19.833,-43.881,22.8
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CLARAVAL,Cerrado,19,0,1,-20.278,-47.212,19.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATINHA,Cerrado,26,0,1,-19.643,-46.344,18.1
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,26,0,1,-19.64,-46.327,21.2
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,7,0,1,-19.503,-48.906,11
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,7,0,1,-19.443,-49.165,7.1
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,43,0,1,-18.981,-48.323,38.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,43,0,1,-18.979,-48.311,26.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,43,0,1,-18.977,-48.318,7.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CLARAVAL,Cerrado,20,0,1,-20.276,-47.218,14.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,12,0,0.8,-20.055,-47.261,11.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,7,0,1,-20.019,-47.898,28.9
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,7,0,1,-20.014,-47.893,123.9
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,7,0,1,-20.008,-47.9,26
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,7,0,1,-20.006,-47.887,35.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,11,0,1,-19.283,-50.768,10.8
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,6,0,0.9,-21.968,-46.571,69
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,6,0,1,-21.965,-46.557,95.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CALDAS,Mata Atlantica,6,0,1,-21.964,-46.418,13.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CARVALHOS,Mata Atlantica,28,0,1,-21.958,-44.384,25
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,6,0,1,-21.954,-46.559,30.8
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,6,0,1,-21.957,-46.573,12.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SERITINGA,Mata Atlantica,29,0,1,-21.945,-44.386,24.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,MACHADO,Mata Atlantica,29,0,1,-21.576,-45.916,11.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,11,0,1,-19.302,-50.775,185.9
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,9,0,1,-19.301,-50.765,93.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,11,0,1,-19.313,-50.783,207.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,11,0,1,-19.323,-50.791,5.3
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,13,0,1,-19.316,-50.802,26.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,12,0,1,-19.314,-50.793,382.9
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,10,0,1,-19.311,-50.773,136
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,8,0,1,-19.31,-50.764,148.2
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,7,0,0.9,-19.309,-50.754,11.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,15,0,1,-19.307,-50.804,16.8
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,12,0,1,-19.304,-50.784,70.1
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,14,0,1,-19.305,-50.794,192.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,16,0,1,-19.296,-50.796,344.1
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,14,0,1,-19.295,-50.786,272.7
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,12,0,1,-19.293,-50.776,31.6
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,10,0,1,-19.292,-50.767,23.4
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,15,0,1,-19.286,-50.787,54.9
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,13,0,1,-19.284,-50.778,110.5
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,43,0,1,-18.987,-48.317,121.7
2020/07/07 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,43,0,1,-18.989,-48.329,15.8
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,43,0,1,-16.6,-42.796,87.2
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CARLOS CHAGAS,Mata Atlantica,43,0,1,-17.792,-40.625,13.4
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,43,0,1,-16.594,-42.774,58.9
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CONGONHAS,Mata Atlantica,44,0,0.8,-20.532,-43.976,15.8
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVINOPOLIS,Cerrado,24,0,1,-20.18,-44.922,17.3
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,44,0,1,-20.232,-43.968,16.1
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,IGARAPE,Mata Atlantica,44,0,1,-20.114,-44.318,15.5
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPETINGA,Cerrado,35,0,1,-20.677,-47.024,30.4
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,43,0,1,-16.598,-42.782,310.5
2020/07/08 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,43,0,0.9,-15.091,-46.48,21.4
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlantica,43,0,0.8,-17.907,-42.664,81.3
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,32,0,0.7,-20.835,-43.273,29.9
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,36,0,0.9,-20.833,-43.256,18.5
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,30,0,0.8,-20.83,-43.279,11.3
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,33,0,0.9,-20.828,-43.262,23
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,43,0,1,-16.596,-42.788,196.5
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,7,0,1,-21.673,-43.464,26.1
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPETINGA,Cerrado,34,0,0.8,-20.687,-47.018,34.2
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,12,0,-999,-21.75,-43.336,16.6
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,10,0,-999,-21.746,-43.342,13.5
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,7,0,1,-21.682,-43.47,37.5
2020/07/08 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,7,0,1,-21.675,-43.482,34.9
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,45,0,1,-18.611,-46.542,4.8
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PRESIDENTE OLEGARIO,Cerrado,45,0,1,-18.382,-46.507,10
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,45,0,1,-18.198,-44.572,10.7
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,37,0,1,-17.92,-45.981,7
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlantica,45,0,0.8,-17.582,-42.054,89.3
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlantica,45,0,0.8,-17.577,-42.05,91.8
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlantica,44,0,0.8,-17.566,-42.192,22
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,45,0,1,-17.482,-47.36,11.8
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,45,0,1,-17.48,-47.35,10
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,45,0,1,-17.471,-47.352,23.6
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CABECEIRA GRANDE,Cerrado,44,0,1,-16.08,-47.106,38.8
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CABECEIRA GRANDE,Cerrado,44,0,1,-16.07,-47.107,12.8
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMOSO,Cerrado,40,0,1,-15.235,-45.962,84.5
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMOSO,Cerrado,43,0,1,-15.233,-45.95,207.5
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,LUZ,Cerrado,9,0,1,-19.703,-45.596,11
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,7,0,1,-19.069,-46.37,53.1
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,7,0,1,-19.067,-46.359,55.4
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,40,0,0.8,-19.051,-45.427,11.9
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,45,0,0.9,-16.854,-46.359,15.3
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,44,0,1,-16.29,-47.274,6.1
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CABECEIRA GRANDE,Cerrado,44,0,1,-16.081,-47.116,9.1
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BARBACENA,Mata Atlantica,28,0,0.7,-21.177,-43.842,11.1
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,38,0,1,-19.049,-45.415,24.6
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,39,0,0.9,-19.041,-45.429,7.2
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,37,0,1,-19.039,-45.417,24.5
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,45,0,1,-18.795,-43.875,11.5
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLANDIA,Cerrado,44,0,1,-18.773,-45.173,15.1
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,TIROS,Cerrado,31,0,1,-18.712,-45.867,10.7
2020/07/09 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,36,0,0.8,-18.703,-42.602,22.9
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,45,0,0.9,-16.593,-42.801,32.3
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,45,0,0.8,-16.236,-40.958,39.6
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA AZUL,Mata Atlantica,45,0,0.8,-15.825,-41.336,22.7
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA AZUL,Mata Atlantica,45,0,0.8,-15.813,-41.336,40.5
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,45,0,1,-16.6,-42.792,168.1
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ARACUAI,Mata Atlantica,45,0,1,-16.697,-42.02,15.3
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,45,0,0.9,-16.607,-42.798,56.4
2020/07/10 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTALIA,Cerrado,45,0,1,-16.604,-42.775,40.1
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMIGA,Cerrado,11,0.2,0.8,-20.542,-45.689,11.2
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,46,0,1,-14.838,-43.881,17.6
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO BATISTA DO GLORIA,Cerrado,27,0,1,-20.626,-46.494,7.1
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,41,0,1,-20.426,-46.576,7.5
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,43,0,1,-20.425,-46.567,6.7
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MATEUS LEME,Mata Atlantica,18,0,1,-20.018,-44.486,18.6
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MATEUS LEME,Mata Atlantica,15,0,1,-20.016,-44.476,7.5
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACAMBIRA,Cerrado,46,0,1,-16.662,-43.174,9.4
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,46,0,1,-14.828,-43.888,24.1
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,46,0,1,-14.828,-43.883,73.5
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,46,0,1,-14.826,-43.877,28.8
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,46,0,1,-14.826,-43.872,6.9
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,MANGA,Caatinga,46,0,1,-14.773,-43.988,5.8
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO FLORIDO,Cerrado,10,0.6,1,-19.761,-48.639,223.5
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MATOZINHOS,Cerrado,39,0,1,-19.588,-44.079,7
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MATOZINHOS,Cerrado,42,0,1,-19.587,-44.069,8.4
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,47,0,1,-17.788,-46.826,11.6
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,47,0,1,-17.741,-47.222,13.1
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,46,0,1,-17.731,-44.341,9.7
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,46,0,1,-17.692,-44.337,22
2020/07/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,46,0,0.9,-17.691,-44.327,15.3
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,POUSO ALEGRE,Mata Atlantica,9,1.3,1,-22.317,-45.911,11.3
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,POUSO ALEGRE,Mata Atlantica,9,1.1,1,-22.316,-45.902,7.1
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,JACUTINGA,Mata Atlantica,10,0,1,-22.287,-46.629,8.9
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,32,0,0.9,-19.39,-46.32,23.2
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,33,0,0.9,-19.389,-46.31,9.3
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,TIROS,Cerrado,46,0,1,-18.822,-45.753,8.6
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAGUACU,Mata Atlantica,29,0,1,-21.641,-45.799,24.1
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAGUACU,Mata Atlantica,29,0,1,-21.64,-45.789,15
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,ALFENAS,Mata Atlantica,33,0,1,-21.561,-45.877,8.8
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LEOPOLDINA,Mata Atlantica,36,0,-999,-21.524,-42.646,5.4
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,BETIM,Mata Atlantica,40,0,0.8,-19.976,-44.272,4.8
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA SERRANA,Cerrado,39,0,-999,-19.889,-44.984,5.9
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,24,0.8,1,-19.87,-47.426,7.3
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0.3,1,-19.83,-47.903,6.4
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0.3,1,-19.829,-47.893,17.1
2020/07/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0.5,1,-19.783,-47.938,6.7
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,49,0,0.9,-17.642,-46.949,10.1
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,48,0,1,-18.385,-43.962,9.1
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,49,0,1,-18.381,-43.864,11.8
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GOUVEIA,Cerrado,49,0,1,-18.38,-43.854,11.7
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Mata Atlantica,48,0,0.9,-15.884,-42.656,11.5
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,48,0,1,-16.207,-46.434,42.9
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,48,0,1,-16.209,-46.446,9
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,48,0,1,-16.217,-46.433,70.3
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,14,0.1,1,-22.033,-44.272,19.1
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,14,0.1,0.9,-22.031,-44.261,7.9
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRANOS,Mata Atlantica,31,0.1,1,-21.831,-44.506,8.4
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO CARLOS,Mata Atlantica,39,0,1,-21.373,-43.803,5.5
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO CARLOS,Mata Atlantica,37,0,1,-21.372,-43.793,10.2
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO CARLOS,Mata Atlantica,43,0,1,-21.324,-43.839,10.4
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RITAPOLIS,Mata Atlantica,35,0,0.9,-21.026,-44.359,37.8
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RITAPOLIS,Mata Atlantica,36,0,1,-21.025,-44.348,19.5
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RESENDE COSTA,Mata Atlantica,36,0,1,-20.955,-44.261,11.6
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RESENDE COSTA,Mata Atlantica,36,0,1,-20.954,-44.25,7.8
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CATAS ALTAS DA NORUEGA,Mata Atlantica,36,0,0.8,-20.67,-43.492,10.5
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CATAS ALTAS DA NORUEGA,Mata Atlantica,37,0,0.9,-20.669,-43.482,4.5
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CATAS ALTAS DA NORUEGA,Mata Atlantica,36,0,0.8,-20.663,-43.489,15.6
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,39,0,0.8,-20.588,-43.49,6
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,40,0,1,-20.393,-46.686,8.9
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,11,0,0.7,-20.353,-43.515,7.7
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,47,0,1,-20.275,-46.735,20.2
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,45,0,1,-20.273,-46.72,19.4
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,46,0,1,-20.264,-46.735,25.4
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,13,0,0.9,-20.107,-47.048,80.2
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,13,0,1,-20.106,-47.055,38
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,0.8,-20.105,-47.034,18.4
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA MARIA DO SUACUI,Mata Atlantica,48,0,0.9,-18.25,-42.222,9.6
2020/07/13 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,49,0,1,-18.222,-44.44,7.4
